customer_id,total_revenue,total_orders,total_items,first_purchase,last_purchase,avg_order_value,recency_days,r_score,f_score,m_score,rfm_score,segment
10256,115.7,3,48,2010-01-29 14:12:00,2011-09-20 09:58:00,38.57,81,4,3,3,10,Loyal Customers
10257,42.5,2,8,2009-12-02 14:55:00,2010-09-29 15:00:00,21.25,437,1,1,2,4,Lost
10258,212.13,2,58,2010-04-09 12:10:00,2011-07-14 12:06:00,106.06,149,3,1,4,8,Potential Loyalists
10259,48.0,5,22,2009-12-23 15:05:00,2011-04-27 10:30:00,9.6,227,2,5,2,9,Potential Loyalists
10261,131.14,4,58,2010-03-15 14:51:00,2011-11-18 13:46:00,32.78,22,5,4,3,12,Loyal Customers
10262,18.9,1,9,2011-11-18 12:20:00,2011-11-18 12:20:00,18.9,22,5,1,1,7,Potential Loyalists
10263,161.49,3,27,2010-03-25 11:59:00,2010-11-19 12:35:00,53.83,386,1,3,4,8,Potential Loyalists
10264,531.48,5,105,2010-01-13 16:22:00,2011-11-07 14:49:00,106.3,33,5,5,5,15,Champions
10265,247.43,2,53,2009-12-16 12:38:00,2010-02-08 14:42:00,123.72,670,1,1,4,6,At Risk
10266,239.74,2,94,2010-10-04 11:47:00,2011-02-02 03:49:00,119.87,311,2,1,4,7,Potential Loyalists
10267,260.93,4,56,2009-12-08 12:14:00,2011-05-23 12:44:00,65.23,201,3,4,5,12,Loyal Customers
10269,12.02,2,4,2011-07-08 14:04:00,2011-09-30 06:37:00,6.01,71,4,1,1,6,At Risk
10270,111.11999999999999,4,56,2010-11-02 13:47:00,2011-10-31 12:23:00,27.78,40,4,4,3,11,Loyal Customers
10271,143.07,7,68,2010-02-16 13:21:00,2011-09-27 13:37:00,20.44,74,4,5,4,13,Champions
10272,22.060000000000002,2,6,2010-10-31 10:03:00,2011-08-19 12:08:00,11.03,113,3,1,1,5,At Risk
10273,193.58,4,72,2010-03-22 14:24:00,2011-02-10 11:23:00,48.4,303,2,4,4,10,Loyal Customers
10274,1.95,1,1,2011-09-13 05:00:00,2011-09-13 05:00:00,1.95,88,4,1,1,6,At Risk
10275,352.28000000000003,4,128,2010-01-21 13:50:00,2011-10-11 15:01:00,88.07,60,4,4,5,13,Champions
10276,1.85,1,1,2010-07-22 14:33:00,2010-07-22 14:33:00,1.85,506,1,1,1,3,Lost
10277,130.68,4,49,2010-03-08 09:17:00,2011-10-14 13:48:00,32.67,57,4,4,3,11,Loyal Customers
10278,32.04,1,10,2011-04-15 11:45:00,2011-04-15 11:45:00,32.04,239,2,1,1,4,Lost
10279,8.5,1,2,2011-07-21 10:59:00,2011-07-21 10:59:00,8.5,142,3,1,1,5,At Risk
10280,223.82,3,67,2010-05-27 14:47:00,2011-05-16 13:32:00,74.61,208,2,3,4,9,Potential Loyalists
10281,48.42,3,20,2010-06-17 09:20:00,2011-10-05 17:51:00,16.14,65,4,3,2,9,Potential Loyalists
10282,298.49,3,104,2011-01-27 14:30:00,2011-08-30 11:47:00,99.5,102,3,3,5,11,Loyal Customers
10283,43.96,3,18,2010-02-01 16:18:00,2011-09-19 11:17:00,14.65,82,4,3,2,9,Potential Loyalists
10285,37.3,3,19,2010-08-11 13:00:00,2011-10-03 10:45:00,12.43,68,4,3,2,9,Potential Loyalists
10286,142.51,4,37,2010-06-15 09:57:00,2011-10-05 12:14:00,35.63,66,4,4,4,12,Loyal Customers
10288,180.54999999999998,4,58,2010-11-19 13:40:00,2011-11-11 16:29:00,45.14,28,5,4,4,13,Champions
10289,525.43,4,176,2010-01-06 08:37:00,2010-12-23 15:01:00,131.36,352,2,4,5,11,Loyal Customers
10291,2.2,1,4,2010-12-09 15:31:00,2010-12-09 15:31:00,2.2,366,2,1,1,4,Lost
10292,463.05,5,135,2010-05-21 10:48:00,2011-10-14 13:07:00,92.61,57,4,5,5,14,Champions
10293,44.2,4,26,2010-01-11 18:35:00,2011-12-06 09:03:00,11.05,4,5,4,2,11,Loyal Customers
10294,84.0,3,42,2009-12-09 08:39:00,2010-12-29 08:21:00,28.0,346,2,3,3,8,Potential Loyalists
10295,80.34,2,34,2010-08-23 09:40:00,2011-02-23 10:53:00,40.17,290,2,1,3,6,At Risk
10297,87.89,1,29,2011-11-07 06:17:00,2011-11-07 06:17:00,87.89,33,5,1,3,9,Potential Loyalists
10298,114.42,4,54,2010-04-19 14:13:00,2011-04-22 11:24:00,28.6,232,2,4,3,9,Potential Loyalists
10299,10.17,1,3,2009-12-16 10:48:00,2009-12-16 10:48:00,10.17,724,1,1,1,3,Lost
10300,272.91,5,83,2010-02-08 13:09:00,2011-01-28 10:57:00,54.58,316,2,5,5,12,Loyal Customers
10301,65.75,2,37,2010-11-23 09:16:00,2011-05-20 11:57:00,32.88,204,3,1,2,6,At Risk
10302,51.86,3,16,2011-02-22 15:22:00,2011-11-02 08:21:00,17.29,38,4,3,2,9,Potential Loyalists
10303,93.23,5,24,2009-12-09 12:08:00,2011-10-12 10:24:00,18.65,59,4,5,3,12,Loyal Customers
10305,62.42,3,29,2010-07-30 10:01:00,2011-11-15 08:43:00,20.81,25,5,3,2,10,Loyal Customers
10306,522.89,7,144,2010-01-07 11:24:00,2011-03-03 10:58:00,74.7,282,2,5,5,12,Loyal Customers
10307,467.82,3,58,2010-09-06 13:19:00,2011-11-01 10:31:00,155.94,39,4,3,5,12,Loyal Customers
10308,294.9,3,91,2010-09-02 09:37:00,2011-09-02 10:10:00,98.3,99,4,3,5,12,Loyal Customers
10309,192.7,3,58,2010-07-19 14:54:00,2011-08-22 10:51:00,64.23,110,3,3,4,10,Loyal Customers
10310,23.94,1,6,2010-03-29 13:15:00,2010-03-29 13:15:00,23.94,621,1,1,1,3,Lost
10311,6.949999999999999,2,5,2011-07-13 12:50:00,2011-11-18 10:11:00,3.47,22,5,1,1,7,Potential Loyalists
10312,15.0,1,8,2011-11-16 12:50:00,2011-11-16 12:50:00,15.0,24,5,1,1,7,Potential Loyalists
10313,34.1,1,28,2009-12-04 14:06:00,2009-12-04 14:06:00,34.1,736,1,1,2,4,Lost
10314,60.96,2,24,2010-10-14 07:24:00,2011-07-29 13:59:00,30.48,134,3,1,2,6,At Risk
10315,151.77,3,49,2010-12-14 08:32:00,2011-06-15 10:50:00,50.59,178,3,3,4,10,Loyal Customers
10316,45.22,1,20,2010-12-23 18:03:00,2010-12-23 18:03:00,45.22,351,2,1,2,5,At Risk
10317,99.08,4,36,2009-12-03 11:54:00,2011-11-21 08:11:00,24.77,19,5,4,3,12,Loyal Customers
10318,95.03,2,45,2011-03-04 13:17:00,2011-11-07 10:51:00,47.52,33,5,1,3,9,Potential Loyalists
10319,42.78,3,16,2010-05-27 17:03:00,2011-06-22 13:22:00,14.26,171,3,3,2,8,Potential Loyalists
10320,105.94999999999999,1,42,2010-03-26 12:47:00,2010-03-26 12:47:00,105.95,624,1,1,3,5,At Risk
10321,94.86,3,27,2010-01-19 09:57:00,2011-03-16 14:30:00,31.62,269,2,3,3,8,Potential Loyalists
10322,142.52,7,38,2010-06-09 10:08:00,2011-06-09 14:15:00,20.36,184,3,5,4,12,Loyal Customers
10323,119.39,2,53,2010-12-31 12:05:00,2011-05-04 12:33:00,59.7,220,2,1,3,6,At Risk
10324,260.6,4,109,2010-03-30 12:33:00,2011-11-16 10:13:00,65.15,24,5,4,5,14,Champions
10325,133.77,1,70,2010-06-18 08:14:00,2010-06-18 08:14:00,133.77,540,1,1,3,5,At Risk
10326,495.94,5,176,2010-01-14 12:43:00,2011-06-06 09:44:00,99.19,187,3,5,5,13,Champions
10327,193.26,3,67,2010-06-21 10:23:00,2011-10-12 09:44:00,64.42,59,4,3,4,11,Loyal Customers
10328,265.55,4,84,2010-05-14 10:59:00,2011-12-06 14:39:00,66.39,4,5,4,5,14,Champions
10329,2.55,1,3,2010-05-21 11:38:00,2010-05-21 11:38:00,2.55,568,1,1,1,3,Lost
10330,406.39,4,144,2010-07-12 09:07:00,2011-03-30 16:21:00,101.6,254,2,4,5,11,Loyal Customers
10331,39.050000000000004,3,23,2010-06-24 13:59:00,2011-08-10 14:35:00,13.02,122,3,3,2,8,Potential Loyalists
10332,613.18,4,167,2010-05-18 10:04:00,2011-03-18 09:26:00,153.29,267,2,4,5,11,Loyal Customers
10333,5.5,1,2,2010-01-29 09:46:00,2010-01-29 09:46:00,5.5,680,1,1,1,3,Lost
10334,86.57,2,37,2010-06-01 16:15:00,2010-07-08 14:52:00,43.28,520,1,1,3,5,At Risk
10335,50.49,2,25,2011-01-27 18:59:00,2011-09-09 14:06:00,25.24,92,4,1,2,7,Potential Loyalists
10336,63.71,3,21,2009-12-14 12:28:00,2011-04-07 06:18:00,21.24,247,2,3,2,7,Potential Loyalists
10337,163.93,2,59,2010-02-25 07:20:00,2010-10-08 16:56:00,81.96,427,1,1,4,6,At Risk
10338,9.75,2,5,2011-01-21 12:42:00,2011-10-20 08:25:00,4.88,51,4,1,1,6,At Risk
10339,278.64,5,79,2010-12-29 11:58:00,2011-11-21 07:08:00,55.73,19,5,5,5,15,Champions
10340,115.36,3,44,2009-12-28 14:48:00,2011-10-13 11:36:00,38.45,58,4,3,3,10,Loyal Customers
10341,145.67,3,40,2010-08-09 15:16:00,2011-07-06 11:30:00,48.56,157,3,3,4,10,Loyal Customers
10342,146.85,5,60,2010-01-15 11:00:00,2011-09-27 16:17:00,29.37,73,4,5,4,13,Champions
10343,73.55,3,39,2010-06-25 11:02:00,2010-08-12 09:33:00,24.52,485,1,3,2,6,At Risk
10344,70.49000000000001,3,42,2010-10-14 12:22:00,2011-11-16 08:55:00,23.5,24,5,3,2,10,Loyal Customers
10345,47.52,2,12,2010-03-05 09:46:00,2010-03-23 11:31:00,23.76,627,1,1,2,4,Lost
10346,52.06,4,21,2009-12-14 14:27:00,2011-02-14 10:03:00,13.02,299,2,4,2,8,Potential Loyalists
10347,312.72,3,63,2010-06-14 08:02:00,2011-09-28 13:48:00,104.24,73,4,3,5,12,Loyal Customers
10348,155.51,3,39,2010-09-17 10:42:00,2010-10-19 12:38:00,51.84,417,1,3,4,8,Potential Loyalists
10349,181.26999999999998,4,70,2009-12-31 09:29:00,2011-07-15 12:54:00,45.32,148,3,4,4,11,Loyal Customers
10350,354.09,5,77,2010-02-19 16:25:00,2011-09-12 09:16:00,70.82,89,4,5,5,14,Champions
10351,238.33,4,69,2010-09-17 14:23:00,2011-07-18 12:12:00,59.58,145,3,4,4,11,Loyal Customers
10352,50.54,4,20,2010-07-16 12:52:00,2011-08-26 16:38:00,12.64,105,3,4,2,9,Potential Loyalists
10353,172.84,3,64,2010-12-02 11:37:00,2011-04-12 09:36:00,57.61,242,2,3,4,9,Potential Loyalists
10354,12.3,1,5,2011-11-10 13:27:00,2011-11-10 13:27:00,12.3,30,5,1,1,7,Potential Loyalists
10355,62.55,3,15,2009-12-01 13:46:00,2010-09-10 09:27:00,20.85,456,1,3,2,6,At Risk
10356,8.549999999999999,2,5,2010-03-22 08:56:00,2011-03-16 10:27:00,4.27,269,2,1,1,4,Lost
10357,495.03,1,59,2011-03-24 09:37:00,2011-03-24 09:37:00,495.03,261,2,1,5,8,Potential Loyalists
10359,23.19,2,5,2009-12-30 16:58:00,2010-01-14 10:18:00,11.6,695,1,1,1,3,Lost
10360,106.98,4,34,2010-03-29 14:26:00,2011-12-08 11:19:00,26.74,2,5,4,3,12,Loyal Customers
10361,4.65,1,1,2010-03-23 06:03:00,2010-03-23 06:03:00,4.65,627,1,1,1,3,Lost
10362,383.51,5,116,2010-10-25 15:51:00,2011-11-23 04:22:00,76.7,17,5,5,5,15,Champions
10363,62.879999999999995,1,19,2011-09-29 09:38:00,2011-09-29 09:38:00,62.88,72,4,1,2,7,Potential Loyalists
10364,217.70000000000002,3,43,2010-04-13 09:06:00,2011-11-24 14:59:00,72.57,16,5,3,4,12,Loyal Customers
10366,223.57,4,69,2009-12-25 16:51:00,2011-09-01 11:48:00,55.89,100,3,4,4,11,Loyal Customers
10367,22.65,2,13,2010-04-15 11:36:00,2011-02-22 08:03:00,11.32,291,2,2,1,5,At Risk
10368,77.16,3,13,2010-09-01 15:23:00,2011-06-15 10:22:00,25.72,178,3,3,2,8,Potential Loyalists
10369,286.22,3,87,2010-03-11 09:32:00,2011-11-25 10:30:00,95.41,15,5,3,5,13,Champions
10370,202.43,4,77,2010-03-11 09:05:00,2010-12-20 08:20:00,50.61,355,2,4,4,10,Loyal Customers
10371,31.35,1,19,2009-12-21 10:27:00,2009-12-21 10:27:00,31.35,719,1,1,1,3,Lost
10372,181.94,5,76,2009-12-14 09:14:00,2010-12-14 09:22:00,36.39,361,2,5,4,11,Loyal Customers
10373,44.48,3,16,2010-02-22 16:37:00,2011-11-14 11:08:00,14.83,26,5,3,2,10,Loyal Customers
10374,203.04999999999998,6,92,2009-12-23 11:36:00,2011-11-14 10:22:00,33.84,26,5,5,4,14,Champions
10375,49.800000000000004,4,30,2010-07-21 09:01:00,2011-09-06 09:52:00,12.45,95,4,4,2,10,Loyal Customers
10376,50.489999999999995,2,19,2011-03-28 15:22:00,2011-11-22 17:04:00,25.24,17,5,2,2,9,Potential Loyalists
10377,19.53,2,7,2010-02-10 13:06:00,2010-11-05 12:17:00,9.76,400,1,2,1,4,Lost
10378,73.79,1,37,2010-03-24 12:48:00,2010-03-24 12:48:00,73.79,626,1,1,2,4,Lost
10379,66.0,2,34,2010-07-09 10:33:00,2011-09-30 12:54:00,33.0,71,4,2,2,8,Potential Loyalists
10380,204.34,4,62,2010-01-18 09:02:00,2011-11-15 11:39:00,51.08,25,5,4,4,13,Champions
10381,212.1,3,67,2010-07-01 19:46:00,2010-11-22 13:36:00,70.7,383,1,3,4,8,Potential Loyalists
10382,47.199999999999996,3,25,2010-10-12 08:24:00,2011-08-04 10:03:00,15.73,128,3,3,2,8,Potential Loyalists
10383,145.14000000000001,4,68,2010-04-22 09:17:00,2011-12-06 14:19:00,36.29,4,5,4,4,13,Champions
10384,145.16,4,53,2010-01-13 15:59:00,2010-10-18 12:41:00,36.29,418,1,4,4,9,Potential Loyalists
10385,101.44,6,38,2009-12-01 13:55:00,2011-11-29 17:32:00,16.91,10,5,5,3,13,Champions
10386,55.57,2,21,2010-09-07 11:07:00,2011-12-05 08:13:00,27.78,5,5,2,2,9,Potential Loyalists
10387,234.07,3,111,2011-06-15 08:47:00,2011-11-01 09:20:00,78.02,39,4,3,4,11,Loyal Customers
10388,97.85,1,35,2010-08-17 08:21:00,2010-08-17 08:21:00,97.85,480,1,1,3,5,At Risk
10390,456.78000000000003,2,168,2010-07-15 10:10:00,2011-09-15 09:42:00,228.39,86,4,2,5,11,Loyal Customers
10391,355.31,7,118,2009-12-15 09:15:00,2011-10-26 16:49:00,50.76,44,4,5,5,14,Champions
10392,306.84,1,40,2010-04-07 09:10:00,2010-04-07 09:10:00,306.84,612,1,1,5,7,Potential Loyalists
10393,703.88,4,192,2010-11-10 09:52:00,2011-09-02 07:17:00,175.97,99,4,4,5,13,Champions
10394,45.66,3,22,2011-03-28 08:24:00,2011-11-14 09:34:00,15.22,26,5,3,2,10,Loyal Customers
10395,1.85,1,1,2011-04-07 11:15:00,2011-04-07 11:15:00,1.85,247,2,1,1,4,Lost
10396,32.55,1,7,2010-06-23 13:30:00,2010-06-23 13:30:00,32.55,535,1,1,1,3,Lost
10397,10.2,1,4,2009-12-23 10:48:00,2009-12-23 10:48:00,10.2,717,1,1,1,3,Lost
10398,299.09999999999997,4,89,2009-12-17 11:03:00,2011-07-01 08:35:00,74.77,162,3,4,5,12,Loyal Customers
10399,68.64,2,30,2010-11-08 09:06:00,2011-03-09 10:27:00,34.32,276,2,2,2,6,At Risk
10400,13.95,1,3,2010-02-08 11:11:00,2010-02-08 11:11:00,13.95,670,1,1,1,3,Lost
10401,95.37,2,36,2010-08-30 11:35:00,2011-06-06 13:00:00,47.68,187,3,2,3,8,Potential Loyalists
10402,80.25,2,19,2011-05-11 14:59:00,2011-09-15 11:03:00,40.12,86,4,2,3,9,Potential Loyalists
10403,135.26,2,46,2010-05-10 10:33:00,2011-04-14 14:45:00,67.63,240,2,2,3,7,Potential Loyalists
10404,61.11,2,27,2010-10-06 00:33:00,2010-12-01 13:42:00,30.56,374,1,2,2,5,At Risk
10406,249.32,5,52,2010-10-15 13:41:00,2011-11-29 15:46:00,49.86,11,5,5,4,14,Champions
10407,342.04,3,48,2010-03-09 14:25:00,2011-10-26 17:56:00,114.01,44,4,3,5,12,Loyal Customers
10408,368.22,5,124,2010-04-28 17:16:00,2011-07-12 10:14:00,73.64,151,3,5,5,13,Champions
10409,256.47,6,75,2010-06-15 09:54:00,2011-11-30 10:34:00,42.74,10,5,5,5,15,Champions
10410,36.0,3,28,2010-08-17 11:25:00,2011-02-24 11:39:00,12.0,289,2,3,2,7,Potential Loyalists
10412,24.54,2,12,2011-03-25 09:28:00,2011-09-14 10:53:00,12.27,87,4,2,1,7,Potential Loyalists
10413,171.27,3,70,2011-04-08 13:08:00,2011-11-22 15:02:00,57.09,18,5,3,4,12,Loyal Customers
10414,293.56,3,54,2010-12-07 09:40:00,2011-06-29 10:09:00,97.85,164,3,3,5,11,Loyal Customers
10415,27.93,1,7,2010-09-23 13:01:00,2010-09-23 13:01:00,27.93,443,1,1,1,3,Lost
10416,21.25,1,9,2011-06-16 14:40:00,2011-06-16 14:40:00,21.25,177,3,1,1,5,At Risk
10417,35.26,4,18,2010-04-09 14:24:00,2011-07-13 11:03:00,8.82,150,3,4,2,9,Potential Loyalists
10418,12.3,1,6,2011-10-19 10:22:00,2011-10-19 10:22:00,12.3,52,4,1,1,6,At Risk
10420,180.9,4,55,2010-06-25 12:37:00,2011-09-16 15:17:00,45.22,85,4,4,4,12,Loyal Customers
10421,54.0,3,16,2009-12-11 16:18:00,2011-11-09 09:19:00,18.0,31,5,3,2,10,Loyal Customers
10422,61.160000000000004,6,16,2009-12-22 10:17:00,2011-10-27 10:27:00,10.19,44,4,5,2,11,Loyal Customers
10423,41.39,2,13,2010-04-21 10:17:00,2011-05-05 08:45:00,20.7,219,2,2,2,6,At Risk
10424,35.25,3,9,2010-09-13 12:32:00,2011-12-07 13:07:00,11.75,3,5,3,2,10,Loyal Customers
10426,177.74,4,56,2010-01-28 11:55:00,2010-12-15 13:02:00,44.44,360,2,4,4,10,Loyal Customers
10427,30.17,2,13,2010-05-03 10:24:00,2011-04-11 16:27:00,15.08,242,2,2,1,5,At Risk
10428,16.95,1,5,2009-12-14 13:50:00,2009-12-14 13:50:00,16.95,726,1,1,1,3,Lost
10429,48.35,3,28,2010-02-22 14:59:00,2011-09-01 09:45:00,16.12,100,3,3,2,8,Potential Loyalists
10430,374.11,3,85,2011-06-13 11:05:00,2011-07-27 10:18:00,124.7,136,3,3,5,11,Loyal Customers
10431,127.93,2,43,2011-04-05 10:11:00,2011-09-26 14:17:00,63.96,75,4,2,3,9,Potential Loyalists
10432,4.25,1,1,2010-07-06 10:33:00,2010-07-06 10:33:00,4.25,522,1,1,1,3,Lost
10433,140.77,5,73,2010-04-07 11:58:00,2011-12-08 08:11:00,28.15,2,5,5,3,13,Champions
10434,206.13,7,87,2010-01-13 15:42:00,2011-10-26 13:15:00,29.45,45,4,5,4,13,Champions
10435,76.38,5,30,2010-02-12 06:00:00,2011-11-02 14:58:00,15.28,38,4,5,2,11,Loyal Customers
10436,241.13,4,93,2010-12-30 10:20:00,2011-11-24 11:58:00,60.28,16,5,4,4,13,Champions
10437,238.9,2,81,2011-06-29 12:55:00,2011-08-03 10:50:00,119.45,129,3,2,4,9,Potential Loyalists
10438,53.09,3,21,2010-08-06 05:13:00,2011-05-30 12:07:00,17.7,194,3,3,2,8,Potential Loyalists
10439,248.29999999999998,7,96,2009-12-25 08:55:00,2011-06-09 15:47:00,35.47,184,3,5,4,12,Loyal Customers
10440,407.88,8,129,2010-04-19 16:05:00,2011-12-08 13:29:00,50.98,2,5,5,5,15,Champions
10441,494.5,4,117,2010-07-29 11:29:00,2011-11-18 10:48:00,123.62,22,5,4,5,14,Champions
10443,226.2,3,43,2009-12-02 08:43:00,2011-10-05 09:19:00,75.4,66,4,3,4,11,Loyal Customers
10444,398.58000000000004,4,78,2010-07-26 12:35:00,2011-04-07 14:42:00,99.65,247,2,4,5,11,Loyal Customers
10445,15.899999999999999,2,16,2010-02-23 10:56:00,2010-04-29 09:05:00,7.95,590,1,2,1,4,Lost
10446,273.49,6,125,2009-12-08 13:35:00,2011-11-28 09:28:00,45.58,12,5,5,5,15,Champions
10447,43.09,1,5,2011-05-19 13:06:00,2011-05-19 13:06:00,43.09,205,2,1,2,5,At Risk
10448,92.53999999999999,3,42,2009-12-14 10:00:00,2011-11-16 10:48:00,30.85,24,5,3,3,11,Loyal Customers
10449,276.78,3,67,2010-02-24 16:32:00,2011-07-08 15:51:00,92.26,155,3,3,5,11,Loyal Customers
10451,95.2,4,46,2010-02-08 15:41:00,2011-10-06 08:18:00,23.8,65,4,4,3,11,Loyal Customers
10453,148.09,4,57,2010-12-15 08:05:00,2011-06-08 08:08:00,37.02,185,3,4,4,11,Loyal Customers
10454,54.95,2,43,2009-12-29 15:31:00,2010-11-23 17:12:00,27.48,381,1,2,2,5,At Risk
10455,5.04,2,2,2011-01-27 14:40:00,2011-11-03 10:24:00,2.52,37,5,2,1,8,Potential Loyalists
10456,466.23,4,54,2010-12-13 15:00:00,2011-09-13 14:20:00,116.56,88,4,4,5,13,Champions
10457,264.04,4,105,2010-08-26 10:28:00,2011-08-19 10:47:00,66.01,113,3,4,5,12,Loyal Customers
10458,671.38,5,95,2009-12-31 12:48:00,2011-04-25 13:55:00,134.28,229,2,5,5,12,Loyal Customers
10459,336.42,6,122,2009-12-10 08:18:00,2011-11-22 15:08:00,56.07,18,5,5,5,15,Champions
10460,23.24,1,8,2011-06-30 13:30:00,2011-06-30 13:30:00,23.24,163,3,1,1,5,At Risk
10461,58.73,3,29,2011-03-24 10:29:00,2011-10-11 18:59:00,19.58,59,4,3,2,9,Potential Loyalists
10462,269.47,5,94,2009-12-22 13:08:00,2011-12-09 16:11:00,53.89,1,5,5,5,15,Champions
10463,121.1,1,48,2011-10-31 11:28:00,2011-10-31 11:28:00,121.1,40,4,1,3,8,Potential Loyalists
10464,61.36,4,26,2010-05-03 07:34:00,2011-10-13 11:48:00,15.34,58,4,4,2,10,Loyal Customers
10465,433.67,5,110,2010-01-06 10:51:00,2011-03-11 09:13:00,86.73,274,2,5,5,12,Loyal Customers
10466,35.19,1,19,2010-06-25 14:27:00,2010-06-25 14:27:00,35.19,533,1,1,2,4,Lost
10467,25.2,2,10,2011-08-15 12:50:00,2011-10-14 11:35:00,12.6,57,4,2,1,7,Potential Loyalists
10468,13.68,1,6,2011-05-27 09:45:00,2011-05-27 09:45:00,13.68,197,3,1,1,5,At Risk
10469,17.2,2,10,2010-09-01 11:32:00,2010-12-20 09:44:00,8.6,355,2,2,1,5,At Risk
10470,76.17,2,42,2011-02-16 08:09:00,2011-05-25 11:30:00,38.08,199,3,2,2,7,Potential Loyalists
10471,79.83,4,26,2010-07-30 10:17:00,2011-06-13 08:44:00,19.96,180,3,4,3,10,Loyal Customers
10472,128.59,2,34,2009-12-21 13:35:00,2011-06-16 13:16:00,64.3,177,3,2,3,8,Potential Loyalists
10473,35.16,1,16,2010-10-04 11:47:00,2010-10-04 11:47:00,35.16,432,1,1,2,4,Lost
10474,194.37,3,67,2010-05-04 13:15:00,2011-07-21 12:49:00,64.79,142,3,3,4,10,Loyal Customers
10475,10.55,2,5,2011-01-03 09:52:00,2011-08-09 17:22:00,5.28,122,3,2,1,6,At Risk
10476,207.05,3,62,2011-03-21 13:43:00,2011-11-11 11:33:00,69.02,29,5,3,4,12,Loyal Customers
10478,46.8,2,18,2010-09-28 12:12:00,2011-12-05 10:50:00,23.4,5,5,2,2,9,Potential Loyalists
10479,197.42000000000002,2,47,2010-05-05 10:37:00,2010-08-04 14:54:00,98.71,493,1,2,4,7,Potential Loyalists
10480,194.07,6,32,2010-06-04 10:58:00,2011-10-17 09:12:00,32.34,54,4,5,4,13,Champions
10481,13.65,2,7,2009-12-23 09:33:00,2010-08-19 12:04:00,6.82,478,1,2,1,4,Lost
10482,300.06,3,64,2009-12-02 13:14:00,2010-05-11 11:49:00,100.02,578,1,3,5,9,Potential Loyalists
10483,7.63,2,3,2010-08-13 12:05:00,2010-11-03 07:43:00,3.82,402,1,2,1,4,Lost
10484,243.3,3,48,2010-08-23 10:16:00,2011-10-11 09:07:00,81.1,60,4,3,4,11,Loyal Customers
10485,69.34,4,38,2010-05-28 12:48:00,2011-11-04 10:40:00,17.34,36,5,4,2,11,Loyal Customers
10486,136.10999999999999,5,41,2009-12-28 09:36:00,2011-04-26 18:39:00,27.22,227,2,5,3,10,Loyal Customers
10487,13.68,3,5,2009-12-31 13:01:00,2011-01-21 13:24:00,4.56,323,2,3,1,6,At Risk
10488,234.0,1,25,2011-11-08 11:35:00,2011-11-08 11:35:00,234.0,32,5,1,4,10,Loyal Customers
10489,166.16,4,60,2010-05-20 09:18:00,2011-11-02 13:42:00,41.54,38,4,4,4,12,Loyal Customers
10490,54.54,2,12,2010-11-08 12:09:00,2011-06-22 15:11:00,27.27,171,3,2,2,7,Potential Loyalists
10491,63.69,2,27,2010-01-28 11:03:00,2011-08-04 09:29:00,31.84,128,3,2,2,7,Potential Loyalists
10492,176.45,4,81,2010-03-19 09:59:00,2011-09-06 10:48:00,44.11,95,4,4,4,12,Loyal Customers
10493,41.85,2,20,2009-12-21 11:59:00,2011-09-06 15:03:00,20.92,95,4,2,2,8,Potential Loyalists
10494,13.649999999999999,1,7,2010-07-28 08:10:00,2010-07-28 08:10:00,13.65,500,1,1,1,3,Lost
10495,66.04,2,26,2009-12-23 11:39:00,2011-06-06 11:05:00,33.02,187,3,2,2,7,Potential Loyalists
10496,230.36,3,61,2010-06-11 07:47:00,2011-06-16 13:39:00,76.79,177,3,3,4,10,Loyal Customers
10497,190.46,4,74,2010-03-12 10:33:00,2011-09-28 11:09:00,47.62,73,4,4,4,12,Loyal Customers
10498,355.19,8,64,2010-05-05 10:45:00,2011-07-28 10:38:00,44.4,135,3,5,5,13,Champions
10499,107.53999999999999,3,47,2010-09-17 12:56:00,2011-10-07 09:35:00,35.85,64,4,3,3,10,Loyal Customers
10500,133.73,3,54,2010-09-30 12:52:00,2010-12-31 10:45:00,44.58,344,2,3,3,8,Potential Loyalists
10501,187.79,4,69,2010-07-05 11:42:00,2011-08-23 15:25:00,46.95,109,3,4,4,11,Loyal Customers
10502,10.17,1,3,2011-03-22 10:09:00,2011-03-22 10:09:00,10.17,263,2,1,1,4,Lost
10503,53.95,2,9,2010-02-12 09:05:00,2011-10-19 15:29:00,26.98,52,4,2,2,8,Potential Loyalists
10504,3.9,1,2,2010-07-08 11:43:00,2010-07-08 11:43:00,3.9,520,1,1,1,3,Lost
10505,4.25,1,1,2011-08-29 08:28:00,2011-08-29 08:28:00,4.25,103,3,1,1,5,At Risk
10506,242.14,2,39,2011-01-12 13:46:00,2011-11-25 10:04:00,121.07,15,5,2,4,11,Loyal Customers
10507,24.04,2,26,2010-08-27 09:41:00,2011-02-08 21:32:00,12.02,304,2,2,1,5,At Risk
10508,306.06,5,50,2010-01-13 10:44:00,2011-10-18 11:01:00,61.21,53,4,5,5,14,Champions
10509,32.43,1,11,2011-07-25 10:09:00,2011-07-25 10:09:00,32.43,138,3,1,1,5,At Risk
10510,15.4,2,12,2009-12-07 13:13:00,2010-05-03 08:15:00,7.7,586,1,2,1,4,Lost
10511,104.63,1,39,2011-09-21 10:16:00,2011-09-21 10:16:00,104.63,80,4,1,3,8,Potential Loyalists
10512,77.26,4,28,2010-07-14 10:03:00,2011-10-26 11:18:00,19.32,45,4,4,2,10,Loyal Customers
